Address,Port,Response Time(ms)
104.19.196.66,443,284.60
104.19.206.228,8443,284.60
104.19.193.124,2096,284.62
104.19.196.131,2087,284.73
104.19.204.40,443,284.80
104.19.198.167,2053,284.80
104.19.197.83,8443,284.81
104.19.194.241,2096,284.88
104.19.194.190,2053,285.01
104.19.201.58,2083,285.01
104.19.206.22,2083,285.02
104.19.197.225,2083,285.10
104.19.192.79,2087,285.11
104.19.195.24,443,285.11
104.19.197.157,443,285.19
104.19.206.57,443,285.19
104.19.206.184,2083,285.22
104.19.207.223,2096,285.24
104.19.202.182,2096,285.26
104.19.200.1,2053,285.27
104.19.198.88,2087,285.29
104.19.197.148,2087,285.31
104.19.204.46,2087,285.39
104.19.199.206,8443,285.39
104.19.206.46,2096,285.40
104.19.195.23,2083,285.40
104.19.200.142,2083,285.41
104.19.207.249,443,285.44
104.19.203.144,2087,285.45
104.19.203.124,2083,285.46
104.19.200.68,2053,285.50
104.19.199.95,2096,285.57
104.19.197.255,2096,285.59
104.19.199.42,2087,285.62
104.19.193.87,2087,285.63
104.19.202.48,2083,285.67
104.19.201.137,443,285.70
104.19.205.184,2096,285.72
104.19.204.166,443,285.72
104.19.201.164,2053,285.74
104.19.204.62,2053,285.75
104.19.207.80,2053,285.83
104.19.206.160,2053,285.89
104.19.194.68,2096,285.89
104.19.198.180,2087,285.89
104.19.203.146,443,285.89
104.19.205.110,2096,285.94
104.19.196.245,2087,285.96
104.19.200.177,2087,285.97
104.19.202.31,2096,286.02
104.19.197.5,443,286.13
104.19.205.208,443,286.14
104.19.206.127,2083,286.14
104.19.201.20,2096,286.15
104.19.207.164,2096,286.16
104.19.198.165,2053,286.18
104.19.193.193,443,286.22
104.19.201.157,2053,286.23
104.19.207.249,2083,286.27
104.19.199.19,443,286.37
104.19.193.212,2083,286.42
104.19.207.249,2053,286.48
104.19.202.148,2087,286.53
104.19.202.16,2083,286.77
104.19.201.230,2053,286.79
104.19.205.222,2087,286.87
104.19.192.200,2096,286.88
104.19.195.10,443,286.92
104.19.192.44,443,286.92
104.19.192.90,2083,286.94
104.19.197.95,2083,286.95
104.19.196.67,2087,287.03
104.19.201.42,2087,287.04
104.19.206.105,2083,287.04
104.19.197.246,2053,287.04
104.19.192.39,2083,287.05
104.19.204.142,2083,287.10
104.19.197.246,2087,287.12
104.19.198.97,8443,287.24
104.19.201.241,443,287.25
104.19.204.188,2053,287.26
104.19.204.38,2087,287.31
104.19.204.121,2087,287.33
104.19.204.244,2096,287.34
104.19.196.194,2096,287.37
104.19.192.90,443,287.43
104.19.195.70,2053,287.49
104.19.207.131,443,287.54
104.19.200.118,2096,287.55
104.19.206.140,2087,287.55
104.19.198.164,2087,287.58
104.19.205.40,8443,287.62
104.19.205.46,443,287.63
104.19.193.39,2096,287.70
104.19.202.35,443,287.72
104.19.193.35,2087,287.76
104.19.196.240,2053,287.76
104.19.207.116,443,287.84
104.19.198.184,2083,287.91
104.19.206.47,2096,287.92
104.19.196.179,2083,287.92
104.19.207.142,2053,287.93
104.19.197.225,2053,287.97
104.19.192.79,8443,288.00
104.19.201.249,2096,288.02
104.19.202.224,2087,288.09
104.19.194.240,2083,288.14
104.19.196.142,443,288.15
104.19.206.148,443,288.18
104.19.206.117,2096,288.19
104.19.206.228,2083,288.22
104.19.205.188,8443,288.24
104.19.200.122,443,288.32
104.19.193.115,443,288.32
104.19.197.187,2053,288.39
104.19.193.205,8443,288.43
104.19.193.146,2083,288.48
104.19.198.30,2087,288.48
104.19.198.187,2096,288.53
104.19.193.255,2087,288.64
104.19.200.129,2096,288.68
104.19.200.171,2087,288.72
104.19.193.1,2096,288.73
104.19.207.228,2096,288.77
104.19.192.216,2087,288.83
104.19.200.68,2083,288.90
104.19.207.0,2096,288.98
104.19.195.41,443,289.00
104.19.201.242,2096,289.02
104.19.200.244,2083,289.03
104.19.196.136,443,289.04
104.19.200.72,443,289.05
104.19.204.164,8443,289.07
104.19.194.41,8443,289.11
104.19.200.105,2087,289.14
104.19.202.237,2083,289.21
104.19.196.175,8443,289.32
104.19.203.88,2083,289.33
104.19.194.255,2087,289.35
104.19.202.7,443,289.41
104.19.192.134,2096,289.45
104.19.192.40,2053,289.50
104.19.202.138,2083,289.62
104.19.193.79,443,289.67
104.19.196.207,2096,289.68
104.19.201.76,2087,289.74
104.19.205.15,2087,289.75
104.19.194.150,2053,289.76
104.19.204.178,443,289.82
104.19.202.41,2083,289.87
104.19.192.196,2087,289.88
104.19.199.72,443,289.90
104.19.196.213,2096,289.95
104.19.202.158,443,289.98
104.19.193.244,2087,290.01
104.19.193.205,2096,290.05
104.19.201.114,8443,290.06
104.19.203.200,2083,290.08
104.19.204.236,2096,290.11
104.19.203.185,2087,290.19
104.19.196.160,2096,290.21
104.19.204.121,443,290.24
104.19.206.18,2053,290.30
104.19.205.47,2096,290.35
104.19.193.10,2087,290.37
104.19.201.21,2053,290.37
104.19.207.177,8443,290.41
104.19.202.175,8443,290.51
104.19.202.125,8443,290.55
104.19.196.90,2096,290.58
104.19.200.151,2087,290.59
104.19.205.47,2083,290.60
104.19.193.103,2053,290.72
104.19.203.210,2053,290.77
104.19.204.43,2096,290.86
104.19.195.80,2096,290.87
104.19.197.166,443,290.88
104.19.204.175,2087,290.95
104.19.207.247,2053,290.96
104.19.207.86,2096,290.99
104.19.195.236,2096,291.01
104.19.201.254,8443,291.03
104.19.193.97,2083,291.11
104.19.197.105,443,291.17
104.19.199.173,2053,291.18
104.19.200.127,2096,291.19
104.19.196.116,2083,291.28
104.19.202.224,2096,291.32
104.19.197.44,2083,291.32
104.19.201.249,2053,291.33
104.19.202.151,443,291.35
104.19.199.159,8443,291.38
104.19.207.64,2053,291.39
104.19.199.130,2087,291.39
104.19.193.44,2087,291.40
104.19.201.203,2083,291.46
104.19.204.46,8443,291.46
104.19.201.170,8443,291.49
104.19.203.209,2083,291.50
104.19.202.129,2096,291.50
104.19.200.84,2087,291.54
104.19.202.82,443,291.55
104.19.201.51,2087,291.56
104.19.204.70,2053,291.65
104.19.193.191,8443,291.65
104.19.203.132,2083,291.70
104.19.197.153,2053,291.70
104.19.196.91,2053,291.76
104.19.207.1,2083,291.79
104.19.205.239,2087,291.81
104.19.202.236,2053,291.92
104.19.198.42,2087,291.94
104.19.206.241,2087,292.00
104.19.197.247,8443,292.00
104.19.193.200,443,292.09
104.19.206.23,443,292.10
104.19.204.147,2096,292.17
104.19.200.105,2083,292.18
104.19.193.133,2083,292.19
104.19.199.36,8443,292.23
104.19.207.223,443,292.26
104.19.203.146,8443,292.31
104.19.197.233,2096,292.33
104.19.194.251,2053,292.34
104.19.206.36,8443,292.39
104.19.205.107,2096,292.42
104.19.198.254,2053,292.45
104.19.196.58,8443,292.46
104.19.192.255,2096,292.56
104.19.202.70,8443,292.60
104.19.193.202,2053,292.68
104.19.194.41,443,292.68
104.19.201.168,2053,292.69
104.19.198.72,2083,292.69
104.19.194.160,2053,292.72
104.19.194.30,443,292.73
104.19.195.5,443,292.74
104.19.205.15,2053,292.79
104.19.197.123,2087,292.84
104.19.192.40,2083,292.84
104.19.201.247,8443,292.88
104.19.207.116,8443,292.92
104.19.204.183,2053,292.93
104.19.196.9,2087,293.00
104.19.203.91,2053,293.07
104.19.194.241,2053,293.19
104.19.202.135,2053,293.22
104.19.198.238,2087,293.23
104.19.203.34,8443,293.26
104.19.207.163,2096,293.28
104.19.194.203,443,293.42
104.19.193.89,2096,293.44
104.19.193.104,2096,293.45
104.19.204.224,2053,293.51
104.19.194.192,2096,293.57
104.19.206.141,443,293.60
104.19.195.147,2096,293.61
104.19.206.11,2087,293.64
104.19.197.198,443,293.65
104.19.196.45,2096,293.67
104.19.207.164,2053,293.68
104.19.199.117,443,293.69
104.19.207.192,2087,293.70
104.19.196.116,443,293.72
104.19.204.86,2083,293.81
104.19.204.151,8443,293.88
104.19.194.41,2087,293.90
104.19.204.217,8443,293.92
104.19.197.123,8443,294.01
104.19.192.56,2096,294.02
104.19.199.10,2096,294.03
104.19.196.13,2053,294.08
104.19.207.8,2087,294.13
104.19.204.16,2087,294.14
104.19.193.1,2087,294.24
104.19.206.82,8443,294.26
104.19.192.6,2053,294.31
104.19.204.55,8443,294.36
104.19.205.7,443,294.42
104.19.194.26,8443,294.47
104.19.205.134,443,294.48
104.19.193.194,443,294.49
104.19.206.221,443,294.59
104.19.198.57,2083,294.62
104.19.205.16,2096,294.62
104.19.197.67,2087,294.69
104.19.202.103,443,294.70
104.19.192.115,8443,294.71
104.19.197.153,443,294.72
104.19.200.101,2096,294.73
104.19.197.78,2096,294.73
104.19.204.141,2053,294.74
104.19.200.150,8443,294.78
104.19.200.85,8443,294.88
104.19.194.198,443,294.89
104.19.200.244,443,294.89
104.19.202.89,2096,294.90
104.19.198.252,2096,294.90
104.19.199.75,8443,294.91
104.19.192.129,2096,294.99
104.19.206.81,8443,295.01
104.19.205.127,8443,295.02
104.19.193.238,2087,295.04
104.19.197.220,443,295.05
104.19.202.98,2053,295.10
104.19.203.138,443,295.16
104.19.206.171,443,295.18
104.19.206.124,2096,295.19
104.19.194.255,2053,295.26
104.19.201.71,8443,295.26
104.19.203.255,2083,295.31
104.19.199.97,2053,295.33
104.19.192.157,2083,295.33
104.19.196.12,8443,295.35
104.19.192.67,2083,295.40
104.19.199.223,2096,295.42
104.19.203.153,2096,295.42
104.19.205.111,2087,295.44
104.19.201.129,2053,295.45
104.19.199.61,443,295.48
104.19.202.180,2096,295.51
104.19.203.47,2087,295.51
104.19.198.8,443,295.52
104.19.200.151,8443,295.54
104.19.204.39,2083,295.57
104.19.204.212,2096,295.59
104.19.206.132,8443,295.61
104.19.202.23,8443,295.64
104.19.204.86,443,295.67
104.19.193.102,8443,295.82
104.19.200.123,8443,295.83
104.19.204.162,2087,295.83
104.19.193.146,2053,295.85
104.19.201.153,2053,295.89
104.19.194.225,2096,295.89
104.19.206.140,2096,295.93
104.19.194.197,2083,295.95
104.19.195.118,2087,296.02
104.19.201.216,443,296.03
104.19.200.54,2096,296.06
104.19.202.175,2096,296.10
104.19.194.184,8443,296.10
104.19.207.4,2083,296.13
104.19.201.75,2087,296.17
104.19.196.11,2096,296.21
104.19.203.219,2096,296.26
104.19.194.201,443,296.27
104.19.197.11,2087,296.29
104.19.200.68,2096,296.31
104.19.206.196,2087,296.32
104.19.203.202,2053,296.32
104.19.198.142,2083,296.37
104.19.202.53,443,296.38
104.19.199.3,8443,296.42
104.19.202.77,8443,296.43
104.19.195.187,2053,296.47
104.19.207.163,443,296.49
104.19.197.165,2087,296.51
104.19.200.150,2083,296.57
104.19.206.171,8443,296.58
104.19.193.27,443,296.62
104.19.196.97,2083,296.63
104.19.201.115,2096,296.65
104.19.198.155,2096,296.67
104.19.202.236,443,296.69
104.19.193.228,443,296.72
104.19.195.170,2096,296.74
104.19.193.84,443,296.75
104.19.206.129,443,296.78
104.19.201.114,2096,296.79
104.19.195.93,8443,296.81
104.19.202.9,2087,296.82
104.19.196.116,2096,296.85
104.19.203.34,2087,296.87
104.19.200.84,2083,296.88
104.19.205.246,8443,296.95
104.19.198.15,2083,296.99
104.19.203.120,2087,297.09
104.19.192.213,2096,297.11
104.19.204.108,443,297.18
104.19.203.64,2083,297.23
104.19.194.172,2083,297.28
104.19.200.84,8443,297.37
104.19.195.0,443,297.38
104.19.195.155,2087,297.38
104.19.201.213,2053,297.39
104.19.205.159,2087,297.41
104.19.206.186,8443,297.42
104.19.199.81,2096,297.44
104.19.193.233,2053,297.55
104.19.206.171,2053,297.55
104.19.193.154,2096,297.55
104.19.205.65,2087,297.61
104.19.205.252,443,297.62
104.19.207.150,2096,297.63
104.19.195.175,2053,297.65
104.19.196.0,2096,297.65
104.19.204.183,2087,297.65
104.19.202.25,8443,297.67
104.19.196.154,2053,297.69
104.19.204.233,8443,297.71
104.19.197.34,443,297.74
104.19.203.92,2083,297.75
104.19.195.16,2087,297.75
104.19.199.199,443,297.76
104.19.196.72,2087,297.80
104.19.194.58,2083,297.83
104.19.199.10,443,297.87
104.19.199.129,2087,297.89
104.19.201.222,2083,297.90
104.19.202.63,2096,297.92
104.19.197.31,2096,297.92
104.19.198.142,2087,297.93
104.19.197.50,443,297.99
104.19.203.195,8443,298.00
104.19.202.186,2053,298.00
104.19.200.106,443,298.01
104.19.207.103,8443,298.02
104.19.205.74,2096,298.06
104.19.196.4,443,298.10
104.19.200.253,2053,298.13
104.19.195.5,2053,298.13
104.19.193.172,2083,298.18
104.19.207.160,2096,298.21
104.19.202.175,443,298.24
104.19.205.38,8443,298.24
104.19.196.97,8443,298.25
104.19.201.41,2087,298.27
104.19.200.73,2083,298.27
104.19.194.155,443,298.28
104.19.204.124,2087,298.29
104.19.205.50,2053,298.32
104.19.195.33,2053,298.32
104.19.207.119,443,298.34
104.19.198.55,443,298.34
104.19.198.172,2087,298.45
104.19.199.181,2083,298.48
104.19.194.214,2087,298.49
104.19.204.106,2087,298.52
104.19.199.245,2053,298.54
104.19.200.114,2096,298.58
104.19.199.117,2096,298.61
104.19.202.195,8443,298.63
104.19.201.76,2096,298.65
104.19.207.14,2096,298.67
104.19.195.146,2083,298.68
104.19.206.209,2053,298.71
104.19.193.60,2083,298.75
104.19.200.4,2087,298.77
104.19.197.197,8443,298.79
104.19.207.104,2053,298.84
104.19.200.63,8443,298.84
104.19.196.68,2096,298.87
104.19.203.142,2053,298.87
104.19.195.65,2053,298.99
104.19.201.111,8443,299.07
104.19.207.213,443,299.13
104.19.207.212,443,299.15
104.19.206.247,2087,299.16
104.19.203.138,2083,299.17
104.19.201.226,2096,299.23
104.19.196.202,2087,299.24
104.19.193.240,2087,299.24
104.19.206.18,2096,299.26
104.19.195.131,2087,299.27
104.19.207.158,2087,299.28
104.19.206.36,443,299.28
104.19.198.45,2087,299.29
104.19.203.84,2096,299.30
104.19.192.244,8443,299.30
104.19.205.10,8443,299.34
104.19.201.209,2096,299.39
104.19.206.62,2096,299.40
104.19.200.41,8443,299.41
104.19.206.62,2087,299.46
104.19.199.138,2083,299.49
104.19.194.55,2096,299.49
104.19.201.123,2083,299.51
104.19.206.67,2087,299.56
104.19.204.114,2087,299.57
104.19.207.211,443,299.60
104.19.201.120,2087,299.62
104.19.194.238,2053,299.63
104.19.199.109,2053,299.67
104.19.207.14,2053,299.73
104.19.196.49,8443,299.75
104.19.194.190,2083,299.79
104.19.205.129,2087,299.79
104.19.194.23,2083,299.79
104.19.205.112,2096,299.86
104.19.193.184,8443,299.87
104.19.192.47,2087,299.87
104.19.200.246,8443,299.99
104.19.197.75,8443,300.01
104.19.194.131,2096,300.01
104.19.202.178,2053,300.02
104.19.200.106,2053,300.04
104.19.202.143,2083,300.04
104.19.207.19,2053,300.04
104.19.197.75,2083,300.05
104.19.204.178,8443,300.05
104.19.206.202,2087,300.08
104.19.202.45,8443,300.10
104.19.202.117,2096,300.10
104.19.199.213,443,300.11
104.19.205.232,2053,300.13
104.19.200.183,2053,300.30
104.19.192.182,2083,300.31
104.19.196.182,443,300.32
104.19.197.136,2083,300.32
104.19.204.250,8443,300.38
104.19.207.135,443,300.38
104.19.207.211,2053,300.43
104.19.203.254,2083,300.43
104.19.199.8,2096,300.52
104.19.206.108,8443,300.56
104.19.201.221,8443,300.56
104.19.194.55,2053,300.65
104.19.206.217,443,300.65
104.19.193.55,2053,300.66
104.19.205.209,2083,300.71
104.19.201.8,2083,300.72
104.19.201.153,2096,300.73
104.19.194.114,443,300.78
104.19.205.209,2087,300.81
104.19.201.216,2096,300.81
104.19.200.10,2053,300.83
104.19.198.80,2096,300.87
104.19.203.129,443,300.88
104.19.202.103,2053,300.88
104.19.200.123,443,301.08
104.19.207.62,2087,301.08
104.19.204.170,2083,301.13
104.19.207.103,443,301.13
104.19.198.236,8443,301.18
104.19.201.114,443,301.27
104.19.206.252,2087,301.27
104.19.198.252,2087,301.27
104.19.205.96,443,301.29
104.19.199.22,2087,301.33
104.19.193.107,2096,301.36
104.19.207.8,443,301.40
104.19.197.18,2083,301.41
104.19.204.98,2096,301.46
104.19.205.91,2096,301.46
104.19.198.176,443,301.50
104.19.197.163,2053,301.51
104.19.203.217,2053,301.51
104.19.194.154,2083,301.53
104.19.202.116,8443,301.55
104.19.192.18,2053,301.57
104.19.200.119,2053,301.58
104.19.194.190,2087,301.58
104.19.192.99,2087,301.60
104.19.200.219,443,301.61
104.19.207.19,443,301.66
104.19.194.65,2087,301.67
104.19.207.189,2096,301.70
104.19.193.21,2087,301.72
104.19.204.128,2083,301.73
104.19.193.48,2096,301.74
104.19.197.237,2087,301.82
104.19.196.168,2087,301.82
104.19.197.205,8443,301.88
104.19.201.25,8443,302.02
104.19.200.142,2096,302.02
104.19.205.158,2053,302.04
104.19.195.14,8443,302.09
104.19.192.211,2083,302.13
104.19.197.204,2083,302.18
104.19.198.145,2096,302.21
104.19.201.6,8443,302.22
104.19.192.226,2087,302.26
104.19.203.116,2053,302.33
104.19.197.70,2083,302.34
104.19.192.129,8443,302.40
104.19.195.4,2083,302.40
104.19.206.129,2087,302.41
104.19.194.189,2087,302.51
104.19.194.166,8443,302.53
104.19.193.48,2087,302.54
104.19.201.156,443,302.56
104.19.193.147,2053,302.56
104.19.198.23,2083,302.58
104.19.196.9,2096,302.61
104.19.199.180,8443,302.63
104.19.202.241,2087,302.64
104.19.204.160,2096,302.71
104.19.202.229,2096,302.72
104.19.197.91,8443,302.72
104.19.193.176,2087,302.76
104.19.198.236,443,302.76
104.19.202.70,443,302.77
104.19.200.73,8443,302.78
104.19.204.112,2083,302.81
104.19.199.65,2096,302.82
104.19.200.31,2087,302.88
104.19.204.129,2087,302.92
104.19.192.9,2096,302.92
104.19.204.77,2096,302.97
104.19.193.184,2053,303.02
104.19.192.13,2083,303.08
104.19.196.147,8443,303.11
104.19.196.179,2053,303.13
104.19.193.143,2053,303.22
104.19.200.94,8443,303.23
104.19.200.148,2096,303.32
104.19.193.90,8443,303.34
104.19.198.220,2096,303.35
104.19.196.186,443,303.36
104.19.194.88,2053,303.43
104.19.197.63,2087,303.45
104.19.199.242,2096,303.48
104.19.192.47,2096,303.48
104.19.199.21,8443,303.53
104.19.199.98,2083,303.55
104.19.205.170,2096,303.57
104.19.205.227,443,303.59
104.19.197.181,2087,303.62
104.19.199.174,443,303.67
104.19.194.128,2096,303.70
104.19.206.50,2087,303.76
104.19.202.246,2087,303.80
104.19.195.151,8443,303.80
104.19.194.194,2083,303.82
104.19.207.235,2053,303.82
104.19.205.209,2053,303.90
104.19.201.229,2083,303.90
104.19.204.51,2096,303.93
104.19.201.226,2053,303.94
104.19.206.193,2053,303.94
104.19.195.191,2083,303.95
104.19.204.253,8443,304.01
104.19.201.22,2053,304.01
104.19.193.176,2083,304.03
104.19.192.235,8443,304.08
104.19.195.156,8443,304.11
104.19.198.92,2053,304.11
104.19.193.190,2096,304.12
104.19.202.169,2096,304.13
104.19.197.232,2053,304.14
104.19.206.171,2083,304.17
104.19.199.112,2083,304.19
104.19.200.114,2053,304.19
104.19.207.147,2083,304.20
104.19.204.134,8443,304.20
104.19.192.99,2096,304.23
104.19.201.8,2096,304.25
104.19.203.107,2087,304.26
104.19.202.37,2053,304.28
104.19.195.142,2087,304.32
104.19.200.107,8443,304.34
104.19.201.223,2053,304.38
104.19.197.220,2053,304.40
104.19.195.134,2053,304.41
104.19.196.76,443,304.43
104.19.199.182,8443,304.46
104.19.196.204,2083,304.47
104.19.194.166,2087,304.48
104.19.200.42,2083,304.49
104.19.199.36,443,304.51
104.19.192.235,2087,304.53
104.19.195.131,2096,304.59
104.19.194.220,2053,304.62
104.19.207.211,2083,304.63
104.19.204.181,8443,304.64
104.19.198.199,8443,304.67
104.19.206.63,443,304.70
104.19.203.4,2053,304.82
104.19.192.183,2087,304.83
104.19.207.196,2053,304.84
104.19.198.98,2083,304.85
104.19.194.139,8443,304.90
104.19.205.17,2053,304.97
104.19.204.245,2083,304.97
104.19.203.249,2053,305.00
104.19.206.163,2096,305.00
104.19.204.0,2053,305.16
104.19.195.55,2083,305.25
104.19.202.213,2053,305.33
104.19.197.49,2053,305.34
104.19.203.249,8443,305.35
104.19.198.204,2096,305.36
104.19.195.87,2053,305.36
104.19.200.123,2083,305.37
104.19.203.48,2053,305.37
104.19.194.220,2083,305.41
104.19.199.177,2083,305.42
104.19.197.178,8443,305.43
104.19.201.41,2083,305.44
104.19.203.118,8443,305.44
104.19.204.223,8443,305.46
104.19.196.0,2083,305.53
104.19.198.29,2096,305.53
104.19.207.253,8443,305.55
104.19.203.5,2087,305.55
104.19.200.63,2096,305.55
104.19.195.138,2087,305.56
104.19.206.170,8443,305.60
104.19.200.160,8443,305.73
104.19.206.168,443,305.74
104.19.203.145,2083,305.74
104.19.193.90,2083,305.75
104.19.193.33,2053,305.82
104.19.201.50,443,305.86
104.19.200.113,8443,305.92
104.19.196.177,2096,305.93
104.19.199.171,2083,305.98
104.19.205.27,443,305.99
104.19.205.225,2053,306.06
104.19.205.218,2053,306.09
104.19.199.127,443,306.10
104.19.192.141,2087,306.10
104.19.199.81,2053,306.15
104.19.194.7,2053,306.16
104.19.201.69,443,306.18
104.19.196.19,2083,306.19
104.19.192.12,2087,306.22
104.19.200.135,2096,306.22
104.19.206.175,8443,306.23
104.19.198.212,2087,306.33
104.19.203.38,2087,306.38
104.19.195.42,2083,306.38
104.19.199.175,443,306.38
104.19.193.33,8443,306.40
104.19.202.241,2053,306.44
104.19.197.215,2053,306.45
104.19.199.71,2083,306.55
104.19.200.113,443,306.58
104.19.198.193,8443,306.60
104.19.204.79,2087,306.63
104.19.194.176,2087,306.64
104.19.195.74,2087,306.65
104.19.207.144,8443,306.70
104.19.193.253,2053,306.70
104.19.207.122,2087,306.71
104.19.199.59,8443,306.73
104.19.201.88,8443,306.74
104.19.203.82,2053,306.74
104.19.204.224,2083,306.78
104.19.196.161,2096,306.85
104.19.203.234,2096,306.86
104.19.203.137,8443,306.89
104.19.194.207,2087,306.90
104.19.207.158,2096,306.91
104.19.204.95,2053,306.97
104.19.198.222,8443,306.97
104.19.206.65,443,306.98
104.19.202.219,8443,307.05
104.19.194.75,2083,307.06
104.19.197.61,2096,307.10
104.19.198.208,2083,307.11
104.19.194.84,2087,307.12
104.19.203.125,2053,307.13
104.19.200.54,8443,307.16
104.19.203.33,443,307.19
104.19.206.255,2053,307.21
104.19.202.101,2083,307.27
104.19.197.65,2053,307.31
104.19.207.76,2096,307.31
104.19.197.8,2096,307.33
